TIME(1-Perth),week,hour,1-Perth,TIME(2-XIANGGANG),2-XIANGGANG,TIME(3-PALO),3-PALO,TIME(4-DUNDEE),4-DUNDEE,TIME(5-BOULDER),5-BOULDER, TIME(6-Auchterarder),6-Auchterarder, TIME(7-Kinross),7-Kinross,Time(8-Pitlochry),8-Pitlochry,Time(9-Crieff),9-Crieff,Time(10-Aberfeldy),10-Aberfeldy,Time(11-Dunkeld),11-Dunkeld,Time(12-Blairgowrie),12-Blairgowrie,13-Beijing
2019/7/14 19:00,7,19 ,5,2022/5/30 19:00,13,2020/11/14 19:00,8,2018/7/14 19:00,30,2021/8/14 19:00,6,2019/7/14 19:00,1,2019/7/14 19:00,4,2019/7/14 19:00,2,2019/7/14 19:00,1,2019/7/14 19:00,1,2019/7/14 19:00,1,2019/7/14 19:00,1,1171
2019/7/14 20:00,7,20 ,5,2022/5/30 20:00,13,2020/11/14 20:00,6,2018/7/14 20:00,31,2021/8/14 20:00,5,2019/7/14 20:00,0,2019/7/14 20:00,4,2019/7/14 20:00,2,2019/7/14 20:00,1,2019/7/14 20:00,1,2019/7/14 20:00,1,2019/7/14 20:00,0,1105
2019/7/14 21:00,7,21 ,5,2022/5/30 21:00,11,2020/11/14 21:00,4,2018/7/14 21:00,30,2021/8/14 21:00,4,2019/7/14 21:00,0,2019/7/14 21:00,4,2019/7/14 21:00,2,2019/7/14 21:00,1,2019/7/14 21:00,1,2019/7/14 21:00,1,2019/7/14 21:00,1,1055
2019/7/14 22:00,7,22 ,5,2022/5/30 22:00,8,2020/11/14 22:00,3,2018/7/14 22:00,31,2021/8/14 22:00,4,2019/7/14 22:00,0,2019/7/14 22:00,4,2019/7/14 22:00,1,2019/7/14 22:00,1,2019/7/14 22:00,1,2019/7/14 22:00,0,2019/7/14 22:00,1,992
2019/7/14 23:00,7,23 ,6,2022/5/30 23:00,11,2020/11/14 23:00,3,2018/7/14 23:00,31,2021/8/14 23:00,1,2019/7/14 23:00,0,2019/7/14 23:00,2,2019/7/14 23:00,1,2019/7/14 23:00,1,2019/7/14 23:00,1,2019/7/14 23:00,0,2019/7/14 23:00,1,917
2019/7/15 0:00,1,0 ,6,2022/5/31 0:00,11,2020/11/15 0:00,1,2018/7/15 0:00,27,2021/8/15 0:00,1,2019/7/15 0:00,0,2019/7/15 0:00,2,2019/7/15 0:00,1,2019/7/15 0:00,1,2019/7/15 0:00,1,2019/7/15 0:00,0,2019/7/15 0:00,0,888
2019/7/15 1:00,1,1 ,6,2022/5/31 1:00,7,2020/11/15 1:00,1,2018/7/15 1:00,26,2021/8/15 1:00,1,2019/7/15 1:00,0,2019/7/15 1:00,4,2019/7/15 1:00,1,2019/7/15 1:00,1,2019/7/15 1:00,1,2019/7/15 1:00,0,2019/7/15 1:00,0,859
2019/7/15 2:00,1,2 ,5,2022/5/31 2:00,5,2020/11/15 2:00,1,2018/7/15 2:00,27,2021/8/15 2:00,1,2019/7/15 2:00,0,2019/7/15 2:00,4,2019/7/15 2:00,1,2019/7/15 2:00,1,2019/7/15 2:00,1,2019/7/15 2:00,0,2019/7/15 2:00,0,855
2019/7/15 3:00,1,3 ,5,2022/5/31 3:00,7,2020/11/15 3:00,1,2018/7/15 3:00,28,2021/8/15 3:00,1,2019/7/15 3:00,0,2019/7/15 3:00,2,2019/7/15 3:00,1,2019/7/15 3:00,1,2019/7/15 3:00,1,2019/7/15 3:00,0,2019/7/15 3:00,0,856
2019/7/15 4:00,1,4 ,5,2022/5/31 4:00,7,2020/11/15 4:00,1,2018/7/15 4:00,26,2021/8/15 4:00,1,2019/7/15 4:00,0,2019/7/15 4:00,2,2019/7/15 4:00,1,2019/7/15 4:00,1,2019/7/15 4:00,1,2019/7/15 4:00,0,2019/7/15 4:00,0,859
2019/7/15 5:00,1,5 ,5,2022/5/31 5:00,8,2020/11/15 5:00,1,2018/7/15 5:00,24,2021/8/15 5:00,1,2019/7/15 5:00,0,2019/7/15 5:00,6,2019/7/15 5:00,1,2019/7/15 5:00,1,2019/7/15 5:00,1,2019/7/15 5:00,0,2019/7/15 5:00,0,861
2019/7/15 6:00,1,6 ,5,2022/5/31 6:00,7,2020/11/15 6:00,2,2018/7/15 6:00,26,2021/8/15 6:00,2,2019/7/15 6:00,0,2019/7/15 6:00,8,2019/7/15 6:00,2,2019/7/15 6:00,1,2019/7/15 6:00,1,2019/7/15 6:00,0,2019/7/15 6:00,1,907
2019/7/15 7:00,1,7 ,6,2022/5/31 7:00,11,2020/11/15 7:00,2,2018/7/15 7:00,28,2021/8/15 7:00,2,2019/7/15 7:00,0,2019/7/15 7:00,2,2019/7/15 7:00,2,2019/7/15 7:00,1,2019/7/15 7:00,1,2019/7/15 7:00,0,2019/7/15 7:00,1,1088
2019/7/15 8:00,1,8 ,6,2022/5/31 8:00,15,2020/11/15 8:00,5,2018/7/15 8:00,26,2021/8/15 8:00,4,2019/7/15 8:00,1,2019/7/15 8:00,4,2019/7/15 8:00,1,2019/7/15 8:00,1,2019/7/15 8:00,1,2019/7/15 8:00,0,2019/7/15 8:00,0,1393
2019/7/15 9:00,1,9 ,8,2022/5/31 9:00,14,2020/11/15 9:00,10,2018/7/15 9:00,27,2021/8/15 9:00,5,2019/7/15 9:00,1,2019/7/15 9:00,6,2019/7/15 9:00,2,2019/7/15 9:00,2,2019/7/15 9:00,1,2019/7/15 9:00,0,2019/7/15 9:00,1,1488
2019/7/15 10:00,1,10 ,9,2022/5/31 10:00,13,2020/11/15 10:00,11,2018/7/15 10:00,29,2021/8/15 10:00,7,2019/7/15 10:00,1,2019/7/15 10:00,2,2019/7/15 10:00,3,2019/7/15 10:00,2,2019/7/15 10:00,1,2019/7/15 10:00,0,2019/7/15 10:00,1,1523
2019/7/15 11:00,1,11 ,11,2022/5/31 11:00,14,2020/11/15 11:00,11,2018/7/15 11:00,28,2021/8/15 11:00,9,2019/7/15 11:00,1,2019/7/15 11:00,0,2019/7/15 11:00,3,2019/7/15 11:00,2,2019/7/15 11:00,1,2019/7/15 11:00,0,2019/7/15 11:00,1,1527
2019/7/15 12:00,1,12 ,10,2022/5/31 12:00,15,2020/11/15 12:00,14,2018/7/15 12:00,27,2021/8/15 12:00,9,2019/7/15 12:00,1,2019/7/15 12:00,0,2019/7/15 12:00,1,2019/7/15 12:00,2,2019/7/15 12:00,2,2019/7/15 12:00,0,2019/7/15 12:00,1,1540
2019/7/15 13:00,1,13 ,9,2022/5/31 13:00,15,2020/11/15 13:00,16,2018/7/15 13:00,35,2021/8/15 13:00,12,2019/7/15 13:00,0,2019/7/15 13:00,2,2019/7/15 13:00,1,2019/7/15 13:00,2,2019/7/15 13:00,2,2019/7/15 13:00,1,2019/7/15 13:00,0,1509
2019/7/15 14:00,1,14 ,10,2022/5/31 14:00,16,2020/11/15 14:00,10,2018/7/15 14:00,28,2021/8/15 14:00,10,2019/7/15 14:00,1,2019/7/15 14:00,4,2019/7/15 14:00,2,2019/7/15 14:00,2,2019/7/15 14:00,2,2019/7/15 14:00,1,2019/7/15 14:00,0,1484
2019/7/15 15:00,1,15 ,8,2022/5/31 15:00,15,2020/11/15 15:00,10,2018/7/15 15:00,32,2021/8/15 15:00,10,2019/7/15 15:00,1,2019/7/15 15:00,2,2019/7/15 15:00,1,2019/7/15 15:00,2,2019/7/15 15:00,2,2019/7/15 15:00,1,2019/7/15 15:00,0,1510
2019/7/15 16:00,1,16 ,7,2022/5/31 16:00,14,2020/11/15 16:00,8,2018/7/15 16:00,34,2021/8/15 16:00,7,2019/7/15 16:00,0,2019/7/15 16:00,0,2019/7/15 16:00,1,2019/7/15 16:00,2,2019/7/15 16:00,1,2019/7/15 16:00,1,2019/7/15 16:00,0,1497
2019/7/15 17:00,1,17 ,9,2022/5/31 17:00,16,2020/11/15 17:00,9,2018/7/15 17:00,30,2021/8/15 17:00,5,2019/7/15 17:00,0,2019/7/15 17:00,4,2019/7/15 17:00,3,2019/7/15 17:00,2,2019/7/15 17:00,1,2019/7/15 17:00,1,2019/7/15 17:00,1,1431
2019/7/15 18:00,1,18 ,6,2022/5/31 18:00,12,2020/11/15 18:00,9,2018/7/15 18:00,28,2021/8/15 18:00,4,2019/7/15 18:00,0,2019/7/15 18:00,2,2019/7/15 18:00,2,2019/7/15 18:00,1,2019/7/15 18:00,1,2019/7/15 18:00,1,2019/7/15 18:00,0,1237
2019/7/15 19:00,1,19 ,6,2022/5/31 19:00,11,2020/11/15 19:00,6,2018/7/15 19:00,30,2021/8/15 19:00,5,2019/7/15 19:00,0,2019/7/15 19:00,4,2019/7/15 19:00,2,2019/7/15 19:00,1,2019/7/15 19:00,1,2019/7/15 19:00,0,2019/7/15 19:00,0,1144
2019/7/15 20:00,1,20 ,6,2022/5/31 20:00,13,2020/11/15 20:00,3,2018/7/15 20:00,27,2021/8/15 20:00,5,2019/7/15 20:00,0,2019/7/15 20:00,4,2019/7/15 20:00,1,2019/7/15 20:00,1,2019/7/15 20:00,1,2019/7/15 20:00,0,2019/7/15 20:00,0,1086
2019/7/15 21:00,1,21 ,6,2022/5/31 21:00,12,2020/11/15 21:00,3,2018/7/15 21:00,29,2021/8/15 21:00,3,2019/7/15 21:00,0,2019/7/15 21:00,2,2019/7/15 21:00,1,2019/7/15 21:00,1,2019/7/15 21:00,1,2019/7/15 21:00,0,2019/7/15 21:00,0,1016
2019/7/15 22:00,1,22 ,6,2022/5/31 22:00,12,2020/11/15 22:00,1,2018/7/15 22:00,30,2021/8/15 22:00,1,2019/7/15 22:00,1,2019/7/15 22:00,2,2019/7/15 22:00,1,2019/7/15 22:00,1,2019/7/15 22:00,1,2019/7/15 22:00,0,2019/7/15 22:00,0,937
2019/7/15 23:00,1,23 ,5,2022/5/31 23:00,8,2020/11/15 23:00,1,2018/7/15 23:00,30,2021/8/15 23:00,1,2019/7/15 23:00,0,2019/7/15 23:00,2,2019/7/15 23:00,1,2019/7/15 23:00,1,2019/7/15 23:00,1,2019/7/15 23:00,0,2019/7/15 23:00,0,886
2019/7/16 0:00,2,0 ,5,2022/6/1 0:00,7,2020/11/16 0:00,1,2018/7/16 0:00,28,2021/8/16 0:00,1,2019/7/16 0:00,0,2019/7/16 0:00,2,2019/7/16 0:00,1,2019/7/16 0:00,1,2019/7/16 0:00,1,2019/7/16 0:00,0,2019/7/16 0:00,0,874
2019/7/16 1:00,2,1 ,5,2022/6/1 1:00,5,2020/11/16 1:00,1,2018/7/16 1:00,28,2021/8/16 1:00,1,2019/7/16 1:00,0,2019/7/16 1:00,2,2019/7/16 1:00,1,2019/7/16 1:00,1,2019/7/16 1:00,1,2019/7/16 1:00,0,2019/7/16 1:00,0,849
2019/7/16 2:00,2,2 ,5,2022/6/1 2:00,7,2020/11/16 2:00,1,2018/7/16 2:00,28,2021/8/16 2:00,1,2019/7/16 2:00,0,2019/7/16 2:00,2,2019/7/16 2:00,1,2019/7/16 2:00,1,2019/7/16 2:00,1,2019/7/16 2:00,0,2019/7/16 2:00,0,825
2019/7/16 3:00,2,3 ,5,2022/6/1 3:00,7,2020/11/16 3:00,1,2018/7/16 3:00,26,2021/8/16 3:00,1,2019/7/16 3:00,0,2019/7/16 3:00,2,2019/7/16 3:00,1,2019/7/16 3:00,1,2019/7/16 3:00,1,2019/7/16 3:00,0,2019/7/16 3:00,0,817
2019/7/16 4:00,2,4 ,5,2022/6/1 4:00,3,2020/11/16 4:00,1,2018/7/16 4:00,26,2021/8/16 4:00,1,2019/7/16 4:00,0,2019/7/16 4:00,2,2019/7/16 4:00,1,2019/7/16 4:00,1,2019/7/16 4:00,1,2019/7/16 4:00,0,2019/7/16 4:00,0,815
2019/7/16 5:00,2,5 ,5,2022/6/1 5:00,7,2020/11/16 5:00,2,2018/7/16 5:00,26,2021/8/16 5:00,1,2019/7/16 5:00,0,2019/7/16 5:00,2,2019/7/16 5:00,1,2019/7/16 5:00,1,2019/7/16 5:00,1,2019/7/16 5:00,0,2019/7/16 5:00,1,819
2019/7/16 6:00,2,6 ,5,2022/6/1 6:00,8,2020/11/16 6:00,4,2018/7/16 6:00,27,2021/8/16 6:00,3,2019/7/16 6:00,0,2019/7/16 6:00,2,2019/7/16 6:00,1,2019/7/16 6:00,1,2019/7/16 6:00,1,2019/7/16 6:00,0,2019/7/16 6:00,1,861
2019/7/16 7:00,2,7 ,5,2022/6/1 7:00,9,2020/11/16 7:00,5,2018/7/16 7:00,26,2021/8/16 7:00,5,2019/7/16 7:00,0,2019/7/16 7:00,2,2019/7/16 7:00,1,2019/7/16 7:00,1,2019/7/16 7:00,1,2019/7/16 7:00,0,2019/7/16 7:00,0,1065
2019/7/16 8:00,2,8 ,5,2022/6/1 8:00,13,2020/11/16 8:00,7,2018/7/16 8:00,28,2021/8/16 8:00,8,2019/7/16 8:00,0,2019/7/16 8:00,2,2019/7/16 8:00,1,2019/7/16 8:00,1,2019/7/16 8:00,1,2019/7/16 8:00,0,2019/7/16 8:00,0,1332
2019/7/16 9:00,2,9 ,7,2022/6/1 9:00,14,2020/11/16 9:00,13,2018/7/16 9:00,30,2021/8/16 9:00,8,2019/7/16 9:00,1,2019/7/16 9:00,4,2019/7/16 9:00,2,2019/7/16 9:00,1,2019/7/16 9:00,1,2019/7/16 9:00,0,2019/7/16 9:00,0,1421
2019/7/16 10:00,2,10 ,10,2022/6/1 10:00,15,2020/11/16 10:00,15,2018/7/16 10:00,33,2021/8/16 10:00,6,2019/7/16 10:00,0,2019/7/16 10:00,0,2019/7/16 10:00,1,2019/7/16 10:00,1,2019/7/16 10:00,1,2019/7/16 10:00,0,2019/7/16 10:00,0,1448
2019/7/16 11:00,2,11 ,10,2022/6/1 11:00,16,2020/11/16 11:00,15,2018/7/16 11:00,28,2021/8/16 11:00,7,2019/7/16 11:00,1,2019/7/16 11:00,2,2019/7/16 11:00,1,2019/7/16 11:00,1,2019/7/16 11:00,1,2019/7/16 11:00,1,2019/7/16 11:00,0,1501
2019/7/16 12:00,2,12 ,10,2022/6/1 12:00,16,2020/11/16 12:00,15,2018/7/16 12:00,33,2021/8/16 12:00,6,2019/7/16 12:00,1,2019/7/16 12:00,2,2019/7/16 12:00,2,2019/7/16 12:00,1,2019/7/16 12:00,1,2019/7/16 12:00,1,2019/7/16 12:00,0,1554
2019/7/16 13:00,2,13 ,9,2022/6/1 13:00,14,2020/11/16 13:00,12,2018/7/16 13:00,27,2021/8/16 13:00,6,2019/7/16 13:00,0,2019/7/16 13:00,4,2019/7/16 13:00,2,2019/7/16 13:00,2,2019/7/16 13:00,1,2019/7/16 13:00,1,2019/7/16 13:00,0,1531
2019/7/16 14:00,2,14 ,10,2022/6/1 14:00,14,2020/11/16 14:00,11,2018/7/16 14:00,32,2021/8/16 14:00,6,2019/7/16 14:00,0,2019/7/16 14:00,4,2019/7/16 14:00,2,2019/7/16 14:00,2,2019/7/16 14:00,1,2019/7/16 14:00,0,2019/7/16 14:00,0,1475
2019/7/16 15:00,2,15 ,8,2022/6/1 15:00,15,2020/11/16 15:00,9,2018/7/16 15:00,32,2021/8/16 15:00,7,2019/7/16 15:00,1,2019/7/16 15:00,4,2019/7/16 15:00,2,2019/7/16 15:00,2,2019/7/16 15:00,1,2019/7/16 15:00,0,2019/7/16 15:00,0,1477
2019/7/16 16:00,2,16 ,11,2022/6/1 16:00,14,2020/11/16 16:00,9,2018/7/16 16:00,36,2021/8/16 16:00,5,2019/7/16 16:00,1,2019/7/16 16:00,2,2019/7/16 16:00,2,2019/7/16 16:00,2,2019/7/16 16:00,1,2019/7/16 16:00,1,2019/7/16 16:00,1,1479
2019/7/16 17:00,2,17 ,10,2022/6/1 17:00,14,2020/11/16 17:00,6,2018/7/16 17:00,33,2021/8/16 17:00,4,2019/7/16 17:00,1,2019/7/16 17:00,4,2019/7/16 17:00,1,2019/7/16 17:00,2,2019/7/16 17:00,1,2019/7/16 17:00,0,2019/7/16 17:00,1,1382
2019/7/16 18:00,2,18 ,9,2022/6/1 18:00,13,2020/11/16 18:00,5,2018/7/16 18:00,34,2021/8/16 18:00,6,2019/7/16 18:00,0,2019/7/16 18:00,4,2019/7/16 18:00,1,2019/7/16 18:00,1,2019/7/16 18:00,1,2019/7/16 18:00,0,2019/7/16 18:00,1,1242
2019/7/16 19:00,2,19 ,7,2022/6/1 19:00,14,2020/11/16 19:00,3,2018/7/16 19:00,33,2021/8/16 19:00,5,2019/7/16 19:00,0,2019/7/16 19:00,2,2019/7/16 19:00,1,2019/7/16 19:00,1,2019/7/16 19:00,1,2019/7/16 19:00,0,2019/7/16 19:00,0,1149
2019/7/16 20:00,2,20 ,6,2022/6/1 20:00,12,2020/11/16 20:00,1,2018/7/16 20:00,30,2021/8/16 20:00,4,2019/7/16 20:00,0,2019/7/16 20:00,2,2019/7/16 20:00,1,2019/7/16 20:00,1,2019/7/16 20:00,1,2019/7/16 20:00,0,2019/7/16 20:00,0,1092
2019/7/16 21:00,2,21 ,5,2022/6/1 21:00,11,2020/11/16 21:00,1,2018/7/16 21:00,29,2021/8/16 21:00,3,2019/7/16 21:00,1,2019/7/16 21:00,4,2019/7/16 21:00,2,2019/7/16 21:00,1,2019/7/16 21:00,1,2019/7/16 21:00,0,2019/7/16 21:00,0,1039
2019/7/16 22:00,2,22 ,5,2022/6/1 22:00,10,2020/11/16 22:00,1,2018/7/16 22:00,31,2021/8/16 22:00,3,2019/7/16 22:00,0,2019/7/16 22:00,4,2019/7/16 22:00,2,2019/7/16 22:00,1,2019/7/16 22:00,1,2019/7/16 22:00,0,2019/7/16 22:00,0,952
2019/7/16 23:00,2,23 ,5,2022/6/1 23:00,9,2020/11/16 23:00,1,2018/7/16 23:00,28,2021/8/16 23:00,2,2019/7/16 23:00,0,2019/7/16 23:00,0,2019/7/16 23:00,1,2019/7/16 23:00,1,2019/7/16 23:00,1,2019/7/16 23:00,0,2019/7/16 23:00,0,902
2019/7/17 0:00,3,0 ,5,2022/6/2 0:00,5,2020/11/17 0:00,1,2018/7/17 0:00,28,2021/8/17 0:00,2,2019/7/17 0:00,0,2019/7/17 0:00,0,2019/7/17 0:00,1,2019/7/17 0:00,1,2019/7/17 0:00,1,2019/7/17 0:00,0,2019/7/17 0:00,0,852
2019/7/17 1:00,3,1 ,5,2022/6/2 1:00,5,2020/11/17 1:00,1,2018/7/17 1:00,29,2021/8/17 1:00,2,2019/7/17 1:00,0,2019/7/17 1:00,0,2019/7/17 1:00,1,2019/7/17 1:00,1,2019/7/17 1:00,1,2019/7/17 1:00,0,2019/7/17 1:00,0,835
2019/7/17 2:00,3,2 ,5,2022/6/2 2:00,7,2020/11/17 2:00,1,2018/7/17 2:00,28,2021/8/17 2:00,2,2019/7/17 2:00,0,2019/7/17 2:00,0,2019/7/17 2:00,1,2019/7/17 2:00,1,2019/7/17 2:00,1,2019/7/17 2:00,0,2019/7/17 2:00,0,826
2019/7/17 3:00,3,3 ,5,2022/6/2 3:00,4,2020/11/17 3:00,1,2018/7/17 3:00,29,2021/8/17 3:00,2,2019/7/17 3:00,0,2019/7/17 3:00,0,2019/7/17 3:00,1,2019/7/17 3:00,1,2019/7/17 3:00,1,2019/7/17 3:00,0,2019/7/17 3:00,0,810
2019/7/17 4:00,3,4 ,5,2022/6/2 4:00,4,2020/11/17 4:00,2,2018/7/17 4:00,29,2021/8/17 4:00,2,2019/7/17 4:00,0,2019/7/17 4:00,0,2019/7/17 4:00,1,2019/7/17 4:00,1,2019/7/17 4:00,1,2019/7/17 4:00,0,2019/7/17 4:00,0,813
2019/7/17 5:00,3,5 ,5,2022/6/2 5:00,7,2020/11/17 5:00,3,2018/7/17 5:00,30,2021/8/17 5:00,2,2019/7/17 5:00,0,2019/7/17 5:00,0,2019/7/17 5:00,1,2019/7/17 5:00,1,2019/7/17 5:00,1,2019/7/17 5:00,0,2019/7/17 5:00,0,828
2019/7/17 6:00,3,6 ,5,2022/6/2 6:00,9,2020/11/17 6:00,4,2018/7/17 6:00,29,2021/8/17 6:00,5,2019/7/17 6:00,0,2019/7/17 6:00,0,2019/7/17 6:00,1,2019/7/17 6:00,1,2019/7/17 6:00,1,2019/7/17 6:00,0,2019/7/17 6:00,0,868
2019/7/17 7:00,3,7 ,6,2022/6/2 7:00,10,2020/11/17 7:00,6,2018/7/17 7:00,30,2021/8/17 7:00,6,2019/7/17 7:00,0,2019/7/17 7:00,2,2019/7/17 7:00,1,2019/7/17 7:00,1,2019/7/17 7:00,1,2019/7/17 7:00,0,2019/7/17 7:00,0,1096
2019/7/17 8:00,3,8 ,8,2022/6/2 8:00,14,2020/11/17 8:00,8,2018/7/17 8:00,28,2021/8/17 8:00,6,2019/7/17 8:00,0,2019/7/17 8:00,2,2019/7/17 8:00,1,2019/7/17 8:00,1,2019/7/17 8:00,1,2019/7/17 8:00,0,2019/7/17 8:00,0,1343
2019/7/17 9:00,3,9 ,11,2022/6/2 9:00,15,2020/11/17 9:00,11,2018/7/17 9:00,29,2021/8/17 9:00,6,2019/7/17 9:00,0,2019/7/17 9:00,4,2019/7/17 9:00,1,2019/7/17 9:00,1,2019/7/17 9:00,1,2019/7/17 9:00,0,2019/7/17 9:00,1,1426
2019/7/17 10:00,3,10 ,11,2022/6/2 10:00,14,2020/11/17 10:00,14,2018/7/17 10:00,34,2021/8/17 10:00,7,2019/7/17 10:00,0,2019/7/17 10:00,4,2019/7/17 10:00,2,2019/7/17 10:00,1,2019/7/17 10:00,1,2019/7/17 10:00,0,2019/7/17 10:00,1,1438
2019/7/17 11:00,3,11 ,12,2022/6/2 11:00,14,2020/11/17 11:00,12,2018/7/17 11:00,34,2021/8/17 11:00,6,2019/7/17 11:00,0,2019/7/17 11:00,4,2019/7/17 11:00,2,2019/7/17 11:00,1,2019/7/17 11:00,1,2019/7/17 11:00,0,2019/7/17 11:00,1,1500
2019/7/17 12:00,3,12 ,13,2022/6/2 12:00,14,2020/11/17 12:00,11,2018/7/17 12:00,34,2021/8/17 12:00,5,2019/7/17 12:00,1,2019/7/17 12:00,4,2019/7/17 12:00,2,2019/7/17 12:00,1,2019/7/17 12:00,1,2019/7/17 12:00,0,2019/7/17 12:00,1,1517
2019/7/17 13:00,3,13 ,13,2022/6/2 13:00,15,2020/11/17 13:00,8,2018/7/17 13:00,35,2021/8/17 13:00,6,2019/7/17 13:00,1,2019/7/17 13:00,2,2019/7/17 13:00,1,2019/7/17 13:00,2,2019/7/17 13:00,1,2019/7/17 13:00,1,2019/7/17 13:00,1,1520
2019/7/17 14:00,3,14 ,10,2022/6/2 14:00,16,2020/11/17 14:00,7,2018/7/17 14:00,33,2021/8/17 14:00,5,2019/7/17 14:00,0,2019/7/17 14:00,4,2019/7/17 14:00,2,2019/7/17 14:00,2,2019/7/17 14:00,1,2019/7/17 14:00,1,2019/7/17 14:00,0,1492
2019/7/17 15:00,3,15 ,11,2022/6/2 15:00,17,2020/11/17 15:00,4,2018/7/17 15:00,31,2021/8/17 15:00,6,2019/7/17 15:00,1,2019/7/17 15:00,4,2019/7/17 15:00,3,2019/7/17 15:00,2,2019/7/17 15:00,1,2019/7/17 15:00,1,2019/7/17 15:00,0,1507
2019/7/17 16:00,3,16 ,12,2022/6/2 16:00,16,2020/11/17 16:00,6,2018/7/17 16:00,32,2021/8/17 16:00,7,2019/7/17 16:00,1,2019/7/17 16:00,4,2019/7/17 16:00,1,2019/7/17 16:00,2,2019/7/17 16:00,1,2019/7/17 16:00,1,2019/7/17 16:00,1,1506
2019/7/17 17:00,3,17 ,9,2022/6/2 17:00,14,2020/11/17 17:00,7,2018/7/17 17:00,32,2021/8/17 17:00,8,2019/7/17 17:00,0,2019/7/17 17:00,2,2019/7/17 17:00,1,2019/7/17 17:00,2,2019/7/17 17:00,1,2019/7/17 17:00,0,2019/7/17 17:00,1,1411
2019/7/17 18:00,3,18 ,9,2022/6/2 18:00,14,2020/11/17 18:00,7,2018/7/17 18:00,29,2021/8/17 18:00,4,2019/7/17 18:00,0,2019/7/17 18:00,2,2019/7/17 18:00,1,2019/7/17 18:00,1,2019/7/17 18:00,1,2019/7/17 18:00,0,2019/7/17 18:00,1,1227
2019/7/17 19:00,3,19 ,9,2022/6/2 19:00,15,2020/11/17 19:00,4,2018/7/17 19:00,27,2021/8/17 19:00,4,2019/7/17 19:00,0,2019/7/17 19:00,4,2019/7/17 19:00,1,2019/7/17 19:00,1,2019/7/17 19:00,1,2019/7/17 19:00,0,2019/7/17 19:00,1,1137
2019/7/17 20:00,3,20 ,6,2022/6/2 20:00,12,2020/11/17 20:00,4,2018/7/17 20:00,25,2021/8/17 20:00,2,2019/7/17 20:00,0,2019/7/17 20:00,4,2019/7/17 20:00,2,2019/7/17 20:00,1,2019/7/17 20:00,1,2019/7/17 20:00,0,2019/7/17 20:00,0,1087
2019/7/17 21:00,3,21 ,6,2022/6/2 21:00,13,2020/11/17 21:00,3,2018/7/17 21:00,26,2021/8/17 21:00,2,2019/7/17 21:00,0,2019/7/17 21:00,4,2019/7/17 21:00,2,2019/7/17 21:00,1,2019/7/17 21:00,1,2019/7/17 21:00,0,2019/7/17 21:00,0,1028
2019/7/17 22:00,3,22 ,5,2022/6/2 22:00,13,2020/11/17 22:00,2,2018/7/17 22:00,25,2021/8/17 22:00,1,2019/7/17 22:00,0,2019/7/17 22:00,4,2019/7/17 22:00,1,2019/7/17 22:00,1,2019/7/17 22:00,1,2019/7/17 22:00,0,2019/7/17 22:00,0,958
2019/7/17 23:00,3,23 ,5,2022/6/2 23:00,11,2020/11/17 23:00,2,2018/7/17 23:00,28,2021/8/17 23:00,1,2019/7/17 23:00,0,2019/7/17 23:00,2,2019/7/17 23:00,1,2019/7/17 23:00,1,2019/7/17 23:00,1,2019/7/17 23:00,0,2019/7/17 23:00,0,911
2019/7/18 0:00,4,0 ,5,2022/6/3 0:00,12,2020/11/18 0:00,2,2018/7/18 0:00,26,2021/8/18 0:00,1,2019/7/18 0:00,0,2019/7/18 0:00,0,2019/7/18 0:00,1,2019/7/18 0:00,1,2019/7/18 0:00,1,2019/7/18 0:00,0,2019/7/18 0:00,0,866
2019/7/18 1:00,4,1 ,5,2022/6/3 1:00,11,2020/11/18 1:00,2,2018/7/18 1:00,27,2021/8/18 1:00,1,2019/7/18 1:00,0,2019/7/18 1:00,0,2019/7/18 1:00,1,2019/7/18 1:00,1,2019/7/18 1:00,1,2019/7/18 1:00,0,2019/7/18 1:00,0,851
2019/7/18 2:00,4,2 ,5,2022/6/3 2:00,6,2020/11/18 2:00,2,2018/7/18 2:00,28,2021/8/18 2:00,1,2019/7/18 2:00,0,2019/7/18 2:00,0,2019/7/18 2:00,1,2019/7/18 2:00,1,2019/7/18 2:00,1,2019/7/18 2:00,0,2019/7/18 2:00,0,829
2019/7/18 3:00,4,3 ,5,2022/6/3 3:00,8,2020/11/18 3:00,2,2018/7/18 3:00,26,2021/8/18 3:00,1,2019/7/18 3:00,0,2019/7/18 3:00,0,2019/7/18 3:00,1,2019/7/18 3:00,1,2019/7/18 3:00,1,2019/7/18 3:00,0,2019/7/18 3:00,0,824
2019/7/18 4:00,4,4 ,5,2022/6/3 4:00,9,2020/11/18 4:00,2,2018/7/18 4:00,25,2021/8/18 4:00,0,2019/7/18 4:00,0,2019/7/18 4:00,0,2019/7/18 4:00,1,2019/7/18 4:00,1,2019/7/18 4:00,1,2019/7/18 4:00,0,2019/7/18 4:00,0,820
2019/7/18 5:00,4,5 ,5,2022/6/3 5:00,9,2020/11/18 5:00,2,2018/7/18 5:00,29,2021/8/18 5:00,2,2019/7/18 5:00,0,2019/7/18 5:00,0,2019/7/18 5:00,1,2019/7/18 5:00,1,2019/7/18 5:00,1,2019/7/18 5:00,0,2019/7/18 5:00,0,831
